method,evaluation,n_estimators,max_depth,f1,best_f1,elapsed_time
QMC,17,155,11,0.6472283437870826,0.6808992398512049,17.32068334199994
QMC,18,294,18,0.6726220016542597,0.6808992398512049,19.415429082999935
QMC,19,191,9,0.6285022483569699,0.6808992398512049,19.907364804999816
QMC,20,52,29,0.6782525510204082,0.6808992398512049,20.606035712999983
QMC,21,87,7,0.6044130626654899,0.6808992398512049,20.81573518099981
QMC,22,226,26,0.6787722963201028,0.6808992398512049,23.524740903999827
QMC,23,259,15,0.6616364855801475,0.6808992398512049,24.993712649999907
QMC,24,120,21,0.6749794913863822,0.6808992398512049,26.173868106999862
QMC,25,99,8,0.6214472537053182,0.6808992398512049,26.4336271709999
QMC,26,240,28,0.678617157490397,0.6808992398512049,29.57974694099994
QMC,27,211,12,0.6525495510757242,0.6808992398512049,30.465900909999846
QMC,28,71,20,0.6776562755018769,0.6808992398512049,31.149166484999796
QMC,29,36,17,0.6641183313943826,0.6808992398512049,31.437510243999895
QMC,30,177,22,0.677519127462152,0.6808992398512049,33.22937620099992
QMC,31,275,5,0.5437452033768227,0.6808992398512049,33.70766833899984
QMC,32,134,24,0.6787506068943194,0.6808992398512049,35.20593645199983
QMC,33,142,16,0.6621961441743504,0.6808992398512049,36.12407318299984
QMC,34,281,23,0.6773931415569641,0.6808992398512049,39.11553276399991
QMC,35,169,4,0.44439701173959445,0.6808992398512049,39.42124555799978
QMC,36,30,25,0.6730271668822768,0.6808992398512049,39.82776591899983
QMC,37,65,8,0.6201712987239993,0.6808992398512049,40.009078757
QMC,38,204,27,0.6800320769847634,0.6808992398512049,42.61862458299993
QMC,39,245,14,0.6610710088970958,0.6808992398512049,43.843478018999804
QMC,40,107,19,0.6706368899917287,0.6808992398512049,44.69836988399993
QMC,41,121,6,0.5686494575383464,0.6808992398512049,44.934864942999866
QMC,42,262,26,0.6779224955780672,0.6808992398512049,47.91764196399981
QMC,43,225,14,0.6614040980853207,0.6808992398512049,48.993398698999954
QMC,44,84,22,0.6773879142300195,0.6808992398512049,49.86509110199995
QMC,45,48,11,0.6434398368456832,0.6808992398512049,50.0643919969998
QMC,46,190,17,0.6680006670001668,0.6808992398512049,51.3864354509999
QMC,47,297,10,0.6437724243977447,0.6808992398512049,52.2769294589998
QMC,48,156,29,0.6795280612244898,0.6808992398512049,54.377400423999916
QMC,49,147,9,0.6286802909594735,0.6808992398512049,54.79530548799994
QMC,50,286,30,0.6797385620915033,0.6808992398512049,58.63145927399978
QMC,51,183,11,0.6463104325699746,0.6808992398512049,59.290199295999855
QMC,52,44,18,0.668536545124567,0.6808992398512049,59.66978478199985
QMC,53,79,15,0.663777296216036,0.6808992398512049,60.1398578899998
QMC,54,218,21,0.6772608125819135,0.6808992398512049,62.18971936899993
QMC,55,250,7,0.6052864999113003,0.6808992398512049,62.71408176
QMC,56,112,25,0.6792696719987074,0.6808992398512049,64.02277400399998
QMC,57,91,13,0.6566610455311973,0.6808992398512049,64.47426116499992
QMC,58,232,20,0.6779271892423745,0.6808992398512049,66.52533474099982
QMC,59,203,8,0.6251088281386035,0.6808992398512049,67.01416077299996
QMC,60,62,28,0.6782193958664547,0.6808992398512049,67.8667485919998
QMC,61,27,5,0.47814377460120155,0.6808992398512049,67.93343563899998
QMC,62,169,24,0.6795079313693752,0.6808992398512049,69.84140083099987
QMC,63,267,16,0.6633216256899147,0.6808992398512049,71.50909019899996
QMC,64,126,22,0.6789259560618389,0.6808992398512049,72.79928421799991
